"","V1","V2","V3","V4","V5","V6"
"1723","MID","APXMIDP",20180124,16,51.07,901.05
"1823","MID","APXMIDP",20180124,17,47.28,882.9
"1923","MID","APXMIDP",20180124,18,48.64,755.95
"2023","MID","APXMIDP",20180124,19,51.1,993.25
"2127","MID","APXMIDP",20180124,20,48.79,1007.25
"2225","MID","APXMIDP",20180124,21,47.17,844.55
"2323","MID","APXMIDP",20180124,22,47.99,1209.1
"2423","MID","APXMIDP",20180124,23,46.74,982.85
"2523","MID","APXMIDP",20180124,24,51.16,1099.95
"2623","MID","APXMIDP",20180124,25,51.33,1084.5
"2723","MID","APXMIDP",20180124,26,48.89,973
"2823","MID","APXMIDP",20180124,27,50.89,1145.65
"2923","MID","APXMIDP",20180124,28,49.83,1106.5
"3023","MID","APXMIDP",20180124,29,49.58,1124.3
"3127","MID","APXMIDP",20180124,30,48.76,1116.55
"3225","MID","APXMIDP",20180124,31,49.78,1077.8
"3323","MID","APXMIDP",20180124,32,51.98,940.75
"3423","MID","APXMIDP",20180124,33,48.81,1086.5
"3523","MID","APXMIDP",20180124,34,62.56,1214.25
"3623","MID","APXMIDP",20180124,35,70.23,1011.4
"3723","MID","APXMIDP",20180124,36,70.46,885
"3823","MID","APXMIDP",20180124,37,71.3,1046.25
"3923","MID","APXMIDP",20180124,38,66.96,1016.5
"4023","MID","APXMIDP",20180124,39,64.36,989.05
"4127","MID","APXMIDP",20180124,40,54.9,781.8
"4225","MID","APXMIDP",20180124,41,48.77,967.3
"4323","MID","APXMIDP",20180124,42,47.73,947.2
"4422","MID","APXMIDP",20180124,43,44.41,2025
"4522","MID","APXMIDP",20180124,44,44.26,1833.4
"4622","MID","APXMIDP",20180124,45,43.74,1873.3
"4722","MID","APXMIDP",20180124,46,42.8,2089.6
"4821","MID","APXMIDP",20180124,47,48.12,404.95
"4920","MID","APXMIDP",20180124,48,44.51,245
"2108","MID","APXMIDP",20180125,1,48.55,176.6
"3108","MID","APXMIDP",20180125,2,49.88,145.45
"4108","MID","APXMIDP",20180125,3,50.49,291
"524","MID","APXMIDP",20180125,4,47.51,203.9
"624","MID","APXMIDP",20180125,5,48.33,184.4
"724","MID","APXMIDP",20180125,6,48.03,170.5
"824","MID","APXMIDP",20180125,7,43.61,229
"924","MID","APXMIDP",20180125,8,42.06,355.85
"1024","MID","APXMIDP",20180125,9,44.56,325.5
"1124","MID","APXMIDP",20180125,10,44.06,256.5
"1224","MID","APXMIDP",20180125,11,49.47,163.5
"1324","MID","APXMIDP",20180125,12,51.79,323.5
"1424","MID","APXMIDP",20180125,13,52.03,206
"1524","MID","APXMIDP",20180125,14,48.8,805
"1624","MID","APXMIDP",20180125,15,57.91,728.6
"1724","MID","APXMIDP",20180125,16,62.18,547.45
"1824","MID","APXMIDP",20180125,17,60.11,589.3
"1924","MID","APXMIDP",20180125,18,56.01,719.3
"2024","MID","APXMIDP",20180125,19,60.23,1190.2
"2128","MID","APXMIDP",20180125,20,59.62,1396.3
"2226","MID","APXMIDP",20180125,21,57.54,1297.35
"2324","MID","APXMIDP",20180125,22,56.7,1135.75
"2424","MID","APXMIDP",20180125,23,41.89,912.1
"2524","MID","APXMIDP",20180125,24,42.24,914.9
"2624","MID","APXMIDP",20180125,25,42.4,967.65
"2724","MID","APXMIDP",20180125,26,42.13,891
"2824","MID","APXMIDP",20180125,27,42.3,1156.5
"2924","MID","APXMIDP",20180125,28,42.76,1144.95
"3024","MID","APXMIDP",20180125,29,43.25,1200.4
"3128","MID","APXMIDP",20180125,30,45.87,1217.65
"3226","MID","APXMIDP",20180125,31,61.71,1210.7
"3324","MID","APXMIDP",20180125,32,63.69,1320.4
"3424","MID","APXMIDP",20180125,33,61.7,1555.3
"3524","MID","APXMIDP",20180125,34,70.54,1520.85
"3624","MID","APXMIDP",20180125,35,86.55,1020.85
"3724","MID","APXMIDP",20180125,36,80.22,874
"3824","MID","APXMIDP",20180125,37,79.41,1003.8
"3924","MID","APXMIDP",20180125,38,69.85,1152.55
"4024","MID","APXMIDP",20180125,39,61.45,911.5
"4128","MID","APXMIDP",20180125,40,50.13,721
"4226","MID","APXMIDP",20180125,41,50.22,708.2
"4324","MID","APXMIDP",20180125,42,47.2,670.15
"4423","MID","APXMIDP",20180125,43,47.25,967.55
"4523","MID","APXMIDP",20180125,44,47.39,777.65
"4623","MID","APXMIDP",20180125,45,47.38,779.25
"4723","MID","APXMIDP",20180125,46,46.3,1036.3
"4822","MID","APXMIDP",20180125,47,48.75,363.75
"4921","MID","APXMIDP",20180125,48,43.48,296.35
"2109","MID","APXMIDP",20180126,1,44.71,280
"3109","MID","APXMIDP",20180126,2,45.34,267
"4109","MID","APXMIDP",20180126,3,44.13,202.75
"525","MID","APXMIDP",20180126,4,44.43,243.55
"625","MID","APXMIDP",20180126,5,42.19,335.35
"725","MID","APXMIDP",20180126,6,43.11,384.6
"825","MID","APXMIDP",20180126,7,40.89,427.1
"925","MID","APXMIDP",20180126,8,41.26,500.5
"1025","MID","APXMIDP",20180126,9,40.43,409.5
"1125","MID","APXMIDP",20180126,10,40.33,506.35
"1225","MID","APXMIDP",20180126,11,39.03,481.5
"1325","MID","APXMIDP",20180126,12,39.15,491.2
"1425","MID","APXMIDP",20180126,13,43.76,459.05
"1525","MID","APXMIDP",20180126,14,45.25,564.3
"1625","MID","APXMIDP",20180126,15,46.05,857.3
"1725","MID","APXMIDP",20180126,16,49.55,766.5
"1825","MID","APXMIDP",20180126,17,55.89,577.9
"1925","MID","APXMIDP",20180126,18,58.11,618.85
"2025","MID","APXMIDP",20180126,19,64.17,809.45
"2129","MID","APXMIDP",20180126,20,58.66,1021.2
"2227","MID","APXMIDP",20180126,21,55.54,788.1
"2325","MID","APXMIDP",20180126,22,55.02,782.75
"2425","MID","APXMIDP",20180126,23,43.31,718.7
"2525","MID","APXMIDP",20180126,24,43.26,600.45
"2625","MID","APXMIDP",20180126,25,42.28,789
"2725","MID","APXMIDP",20180126,26,41.91,913.6
"2825","MID","APXMIDP",20180126,27,42.07,951.35
"2925","MID","APXMIDP",20180126,28,41.82,958
"3025","MID","APXMIDP",20180126,29,41.52,1266.6
"3129","MID","APXMIDP",20180126,30,41.6,1133.75
"3227","MID","APXMIDP",20180126,31,50.31,1510.2
"3325","MID","APXMIDP",20180126,32,52.15,1506.25
"3425","MID","APXMIDP",20180126,33,50.67,1545.7
"3525","MID","APXMIDP",20180126,34,59.93,1459.75
"3625","MID","APXMIDP",20180126,35,64.07,1642.05
"3725","MID","APXMIDP",20180126,36,62.9,1888.95
"3825","MID","APXMIDP",20180126,37,61.94,1920.5
"3925","MID","APXMIDP",20180126,38,59.64,1967.4
"4025","MID","APXMIDP",20180126,39,54.84,1183.55
"4129","MID","APXMIDP",20180126,40,52.9,675.5
"4227","MID","APXMIDP",20180126,41,52.25,692
"4325","MID","APXMIDP",20180126,42,50.06,705.75
"4424","MID","APXMIDP",20180126,43,48.77,910.3
"4524","MID","APXMIDP",20180126,44,47.02,571.45
"4624","MID","APXMIDP",20180126,45,44.74,928.8
"4724","MID","APXMIDP",20180126,46,43.98,1228.4
"4823","MID","APXMIDP",20180126,47,42.9,451.85
"4922","MID","APXMIDP",20180126,48,42.56,594.4
"2130","MID","APXMIDP",20180127,1,42.99,506.55
"3130","MID","APXMIDP",20180127,2,43.12,507.5
"4130","MID","APXMIDP",20180127,3,41.79,454.55
"526","MID","APXMIDP",20180127,4,41.59,530
"626","MID","APXMIDP",20180127,5,41.24,374.8
"726","MID","APXMIDP",20180127,6,40.41,440
"826","MID","APXMIDP",20180127,7,38.49,729.6
"926","MID","APXMIDP",20180127,8,38.13,673.25
"1026","MID","APXMIDP",20180127,9,35.8,493.2
"1126","MID","APXMIDP",20180127,10,35.28,550.7
"1226","MID","APXMIDP",20180127,11,35.23,647.35
"1326","MID","APXMIDP",20180127,12,34.24,716.3
"1426","MID","APXMIDP",20180127,13,35.75,823
"1526","MID","APXMIDP",20180127,14,35.3,822.1
"1626","MID","APXMIDP",20180127,15,39.73,1050.4
"1726","MID","APXMIDP",20180127,16,40.08,1053.45
"1826","MID","APXMIDP",20180127,17,41.93,1253.75
"1926","MID","APXMIDP",20180127,18,42.63,1125.45
"2026","MID","APXMIDP",20180127,19,46.92,1227.8
"2131","MID","APXMIDP",20180127,20,47.58,968.1
"2228","MID","APXMIDP",20180127,21,47.75,1040.65
"2326","MID","APXMIDP",20180127,22,47.69,994
"2426","MID","APXMIDP",20180127,23,48.75,739.65
"2526","MID","APXMIDP",20180127,24,49.26,756.85
"2626","MID","APXMIDP",20180127,25,49.01,762.15
"2726","MID","APXMIDP",20180127,26,48.08,757.2
"2826","MID","APXMIDP",20180127,27,46.37,887.9
"2926","MID","APXMIDP",20180127,28,45.86,1000.5
"3026","MID","APXMIDP",20180127,29,46.33,881.45
"3131","MID","APXMIDP",20180127,30,45.53,1028.45
"3228","MID","APXMIDP",20180127,31,48.75,846.8
"3326","MID","APXMIDP",20180127,32,48.21,822.85
"3426","MID","APXMIDP",20180127,33,44.58,1209.35
"3526","MID","APXMIDP",20180127,34,48.56,1548.45
"3626","MID","APXMIDP",20180127,35,59.06,1647.65
"3726","MID","APXMIDP",20180127,36,61.51,1603.25
"3826","MID","APXMIDP",20180127,37,59.81,1551.05
"3926","MID","APXMIDP",20180127,38,53.65,1268.65
"4026","MID","APXMIDP",20180127,39,46.33,1045.05
"4131","MID","APXMIDP",20180127,40,45.06,1009.9
"4228","MID","APXMIDP",20180127,41,43.78,1044.8
"4326","MID","APXMIDP",20180127,42,43.44,1082.2
"4425","MID","APXMIDP",20180127,43,44.32,1202.3
"4525","MID","APXMIDP",20180127,44,43.23,1229.7
"4625","MID","APXMIDP",20180127,45,42.34,1439.7
"4725","MID","APXMIDP",20180127,46,42.83,1487.85
"4824","MID","APXMIDP",20180127,47,40.22,510
"4923","MID","APXMIDP",20180127,48,28.98,300.5
"2132","MID","APXMIDP",20180128,1,33.51,300.5
"3132","MID","APXMIDP",20180128,2,31.87,646.35
"4132","MID","APXMIDP",20180128,3,32.23,807.05
"527","MID","APXMIDP",20180128,4,29.36,688.75
"627","MID","APXMIDP",20180128,5,29.69,649.65
"727","MID","APXMIDP",20180128,6,29.49,612.45
"827","MID","APXMIDP",20180128,7,28.02,715.35
"927","MID","APXMIDP",20180128,8,27.26,650.25
"1027","MID","APXMIDP",20180128,9,27.54,673.75
"1127","MID","APXMIDP",20180128,10,27.67,621.75
"1227","MID","APXMIDP",20180128,11,28.47,601.2
"1327","MID","APXMIDP",20180128,12,28.5,649.75
"1427","MID","APXMIDP",20180128,13,30.89,841.65
"1527","MID","APXMIDP",20180128,14,32.26,826
"1627","MID","APXMIDP",20180128,15,34.88,767.55
"1727","MID","APXMIDP",20180128,16,33.95,775.5
"1827","MID","APXMIDP",20180128,17,36.49,881.1
"1927","MID","APXMIDP",20180128,18,39.51,1005.25
"2027","MID","APXMIDP",20180128,19,49.47,731.3
"2133","MID","APXMIDP",20180128,20,47.66,688.2
"2229","MID","APXMIDP",20180128,21,44.62,657
"2327","MID","APXMIDP",20180128,22,46.38,683.35
"2427","MID","APXMIDP",20180128,23,42.33,544.45
"2527","MID","APXMIDP",20180128,24,42,571.5
"2627","MID","APXMIDP",20180128,25,41.34,655.3
"2727","MID","APXMIDP",20180128,26,42.34,606.55
"2827","MID","APXMIDP",20180128,27,41.15,744.4
"2927","MID","APXMIDP",20180128,28,41.6,630.5
"3027","MID","APXMIDP",20180128,29,41.27,691.75
"3133","MID","APXMIDP",20180128,30,40.74,852.2
"3229","MID","APXMIDP",20180128,31,45.91,954.7
"3327","MID","APXMIDP",20180128,32,45.48,1082.05
"3427","MID","APXMIDP",20180128,33,46.76,1215.35
"3527","MID","APXMIDP",20180128,34,53.06,1140.1
"3627","MID","APXMIDP",20180128,35,60.23,1329.95
"3727","MID","APXMIDP",20180128,36,60.45,1321.4
"3827","MID","APXMIDP",20180128,37,59.56,1556.85
"3927","MID","APXMIDP",20180128,38,56.17,1548.55
"4027","MID","APXMIDP",20180128,39,45.85,1720.4
"4133","MID","APXMIDP",20180128,40,44.67,1514.15
"4229","MID","APXMIDP",20180128,41,43.88,1180.4
"4327","MID","APXMIDP",20180128,42,44.26,1192.6
"4426","MID","APXMIDP",20180128,43,43.8,1609
"4526","MID","APXMIDP",20180128,44,42.23,1275.65
"4626","MID","APXMIDP",20180128,45,41.29,1799.55
"4726","MID","APXMIDP",20180128,46,40.68,2019.2
"4825","MID","APXMIDP",20180128,47,27.37,600.85
"4924","MID","APXMIDP",20180128,48,27.1,557.05
"2134","MID","APXMIDP",20180129,1,26.1,389.65
"3134","MID","APXMIDP",20180129,2,26.23,280
"4134","MID","APXMIDP",20180129,3,28.96,339.45
"528","MID","APXMIDP",20180129,4,26.17,326.65
"628","MID","APXMIDP",20180129,5,21.06,256.6
"728","MID","APXMIDP",20180129,6,15.39,247.5
"828","MID","APXMIDP",20180129,7,5.21,443.5
"928","MID","APXMIDP",20180129,8,3.09,465.25
"1028","MID","APXMIDP",20180129,9,4.75,381
"1128","MID","APXMIDP",20180129,10,3.68,332.25
"1228","MID","APXMIDP",20180129,11,7.45,333
"1328","MID","APXMIDP",20180129,12,23.54,495.5
"1428","MID","APXMIDP",20180129,13,41.86,960.8
"1528","MID","APXMIDP",20180129,14,39.57,1235.75
"1628","MID","APXMIDP",20180129,15,48.24,881.55
"1728","MID","APXMIDP",20180129,16,52.3,656.45
"1828","MID","APXMIDP",20180129,17,45.77,902.95
"1928","MID","APXMIDP",20180129,18,45.26,723.6
"2028","MID","APXMIDP",20180129,19,45.57,1084.25
"2135","MID","APXMIDP",20180129,20,44.71,937.1
"2230","MID","APXMIDP",20180129,21,44.8,993.95
"2328","MID","APXMIDP",20180129,22,43.92,948.25
"2428","MID","APXMIDP",20180129,23,41.01,850.05
"2528","MID","APXMIDP",20180129,24,40.04,957.95
"2628","MID","APXMIDP",20180129,25,39.87,948.85
"2728","MID","APXMIDP",20180129,26,39.43,1001
"2828","MID","APXMIDP",20180129,27,39.95,1101.5
"2928","MID","APXMIDP",20180129,28,39.86,1127.5
"3028","MID","APXMIDP",20180129,29,40.09,1155
"3135","MID","APXMIDP",20180129,30,40.11,1181.95
"3230","MID","APXMIDP",20180129,31,43.89,2163.4
"3328","MID","APXMIDP",20180129,32,46.11,1765.6
"3428","MID","APXMIDP",20180129,33,45.16,1932.2
"3528","MID","APXMIDP",20180129,34,49.3,2036.95
"3628","MID","APXMIDP",20180129,35,58.05,1980.6
"3728","MID","APXMIDP",20180129,36,60.11,1728.35
"3828","MID","APXMIDP",20180129,37,58.86,1546.5
"3928","MID","APXMIDP",20180129,38,55.87,2064.95
"4028","MID","APXMIDP",20180129,39,50.92,1095.05
"4135","MID","APXMIDP",20180129,40,48.59,952.85
"4230","MID","APXMIDP",20180129,41,51.02,1014.55
"4328","MID","APXMIDP",20180129,42,46.72,1140.5
"4427","MID","APXMIDP",20180129,43,49.95,851.85
"4527","MID","APXMIDP",20180129,44,48.38,916.35
"4627","MID","APXMIDP",20180129,45,48.84,1149.95
"4727","MID","APXMIDP",20180129,46,46.58,1699.2
"4826","MID","APXMIDP",20180129,47,51.01,639
"4925","MID","APXMIDP",20180129,48,44.3,422.6
"2136","MID","APXMIDP",20180130,1,47.01,395.95
"3136","MID","APXMIDP",20180130,2,49.92,468.55
"4136","MID","APXMIDP",20180130,3,50.99,544.5
"529","MID","APXMIDP",20180130,4,46.78,299.1
"629","MID","APXMIDP",20180130,5,47.3,339.05
"729","MID","APXMIDP",20180130,6,46.99,378.85
"829","MID","APXMIDP",20180130,7,44.94,460.5
"929","MID","APXMIDP",20180130,8,44.6,433.35
"1029","MID","APXMIDP",20180130,9,43.4,478.15
"1129","MID","APXMIDP",20180130,10,43.31,746.6
"1229","MID","APXMIDP",20180130,11,42.82,554.95
"1329","MID","APXMIDP",20180130,12,43.05,635.5
"1429","MID","APXMIDP",20180130,13,47.51,720.5
"1529","MID","APXMIDP",20180130,14,42.87,579.5
"1629","MID","APXMIDP",20180130,15,49.87,1131.9
"1729","MID","APXMIDP",20180130,16,56.71,1025.35
"1829","MID","APXMIDP",20180130,17,61.78,1049.65
"1929","MID","APXMIDP",20180130,18,62.68,1212.35
"2029","MID","APXMIDP",20180130,19,62.23,939.6
"2137","MID","APXMIDP",20180130,20,56.19,870.1
"2231","MID","APXMIDP",20180130,21,52.9,987.25
"2329","MID","APXMIDP",20180130,22,50.93,1171.7
"2429","MID","APXMIDP",20180130,23,40.83,1077.6
"2529","MID","APXMIDP",20180130,24,40.48,1072
"2629","MID","APXMIDP",20180130,25,40.62,1019.1
"2729","MID","APXMIDP",20180130,26,40,1089.75
"2829","MID","APXMIDP",20180130,27,40.54,1413.5
"2929","MID","APXMIDP",20180130,29,40.74,1581
"3029","MID","APXMIDP",20180130,30,40.83,1520
"3137","MID","APXMIDP",20180130,31,45.77,1398.35
"3231","MID","APXMIDP",20180130,32,49.31,1086.7
"3329","MID","APXMIDP",20180130,33,50.15,1359.9
"3429","MID","APXMIDP",20180130,34,59.18,1159.55
"3529","MID","APXMIDP",20180130,35,74.45,1232
"3629","MID","APXMIDP",20180130,36,72.6,1253.45
"3729","MID","APXMIDP",20180130,37,69.85,1601.3
"3829","MID","APXMIDP",20180130,38,65.2,1347.55
"3929","MID","APXMIDP",20180130,39,56.47,1164
"4029","MID","APXMIDP",20180130,40,48.14,1017
"4137","MID","APXMIDP",20180130,41,48.29,844.8
"4231","MID","APXMIDP",20180130,42,45.8,979.5
"4329","MID","APXMIDP",20180130,43,45.45,1581.55
"4428","MID","APXMIDP",20180130,44,45.3,1237.75
"4528","MID","APXMIDP",20180130,45,44.43,1650.65
"4628","MID","APXMIDP",20180130,46,43.38,1679.2
"4728","MID","APXMIDP",20180130,47,44.64,697.7
"4827","MID","APXMIDP",20180130,48,40.87,489.95
"2138","MID","APXMIDP",20180131,1,40.85,392.15
"3138","MID","APXMIDP",20180131,2,45.06,668.5
"4138","MID","APXMIDP",20180131,3,44.44,615.9
"530","MID","APXMIDP",20180131,4,42.37,688.6
"630","MID","APXMIDP",20180131,5,41.94,568.35
"730","MID","APXMIDP",20180131,6,41.92,712.1
"830","MID","APXMIDP",20180131,7,36.38,565.65
"930","MID","APXMIDP",20180131,8,35.87,674.2
"1030","MID","APXMIDP",20180131,9,35.06,754.1
"1130","MID","APXMIDP",20180131,10,35.27,749.55
"1230","MID","APXMIDP",20180131,11,34.93,648.2
"1330","MID","APXMIDP",20180131,12,39.92,723.45
"1430","MID","APXMIDP",20180131,13,43.02,651.65
"1530","MID","APXMIDP",20180131,14,39.93,1161.1
"1630","MID","APXMIDP",20180131,15,44.84,777.25
"1730","MID","APXMIDP",20180131,16,47.58,789.6
"1830","MID","APXMIDP",20180131,17,53.13,487.7
"1930","MID","APXMIDP",20180131,18,50.37,542.9
"2030","MID","APXMIDP",20180131,19,48.12,482.1
"2139","MID","APXMIDP",20180131,20,45.13,529.3
"2232","MID","APXMIDP",20180131,21,44.11,538.5
"2330","MID","APXMIDP",20180131,22,44.78,581.95
"2430","MID","APXMIDP",20180131,23,42.64,675.45
"2530","MID","APXMIDP",20180131,24,40.43,686
"2630","MID","APXMIDP",20180131,25,41.83,605.7
"2730","MID","APXMIDP",20180131,26,42.49,609.15
"2830","MID","APXMIDP",20180131,27,42.19,846.2
"2930","MID","APXMIDP",20180131,28,41.34,789.85
"3030","MID","APXMIDP",20180131,29,41.53,838.1
"3139","MID","APXMIDP",20180131,30,40.94,983.75
"3232","MID","APXMIDP",20180131,31,44.85,999
"3330","MID","APXMIDP",20180131,32,45.57,697.75
"3430","MID","APXMIDP",20180131,33,42.08,1249
"3530","MID","APXMIDP",20180131,34,50.51,891.55
"3630","MID","APXMIDP",20180131,35,69.15,739
"3730","MID","APXMIDP",20180131,36,68.87,587.15
"3830","MID","APXMIDP",20180131,37,72.63,768.55
"3930","MID","APXMIDP",20180131,38,67.95,867.8
"4030","MID","APXMIDP",20180131,39,62.66,633.65
"4139","MID","APXMIDP",20180131,40,56.23,566.75
"4232","MID","APXMIDP",20180131,41,51.91,632.95
"4330","MID","APXMIDP",20180131,42,47.59,621.9
"4429","MID","APXMIDP",20180131,43,47.28,1198.45
"4529","MID","APXMIDP",20180131,44,45.95,991.55
"4629","MID","APXMIDP",20180131,45,46.05,1088.85
"4729","MID","APXMIDP",20180131,46,45.95,1210.4
"4828","MID","APXMIDP",20180131,47,45.95,785.85
"4926","MID","APXMIDP",20180131,48,44.1,652.3
